﻿公司名稱,廠商地址,產品項目,產品型號,許可編號,許可日期,有效日期
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,感應式水龍頭,AF378DC,2.308E+11,20230925,20260924
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,感應式水龍頭,AF378AC,2.308E+11,20230925,20260924
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,感應式水龍頭,AF335N ,2.308E+11,20230825,20260824
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF514B,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,兩段式沖水器,CF107RD,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF514,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF502AC,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF508AC,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF515,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF515B,2.303E+11,20230525,20260524
永賀股份有限公司,33855桃園市蘆竹區長興里南崁路二段352之3號2樓,省水器材配件(小便斗沖水器),UF508SAC,2.301E+11,20230325,20260324
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,省水器材配件(小便斗沖水器),DK101,2.308E+11,20231025,20261024
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,省水器材配件(小便斗沖水器),DK325,2.308E+11,20231025,20261024
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,省水器材配件(小便斗沖水器),DK326,2.308E+11,20231025,20261024
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,省水器材配件(小便斗沖水器),DK3103,2.308E+11,20231025,20261024
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,省水器材配件(其他),DK-337,2.208E+11,20221025,20251024
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,兩段式沖水器,DK1013,2.205E+11,20220725,20250724
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,兩段式沖水器,DK1012,2.205E+11,20220725,20250724
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,兩段式沖水器,DK1014,2.205E+11,20220725,20250724
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,兩段式沖水器,DK1015,2.205E+11,20220725,20250724
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,自閉式水龍頭,DK-327,2.505E+11,20250525,20280524
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,自閉式水龍頭,DK-329,2.505E+11,20250525,20280524
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,自閉式水龍頭,DK-328,2.505E+11,20250525,20280524
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,自閉式水龍頭,DK-102,2.505E+11,20250525,20280524
立翌製造工業股份有限公司,50548彰化縣鹿港鎮溝墘里棋盤巷77之7號,自閉式水龍頭,DK-402,2.505E+11,20250525,20280524
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C2563,2.503E+11,20250325,20280324
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C4297,2.504E+11,20250425,20280424
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,沖水小便器(金級),U3330-AF459(G)(A),2.505E+11,20250525,20280524
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,沖水小便器(金級),U3330-AF437(G)(A),2.505E+11,20250525,20280524
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C4069MU,2.505E+11,20250525,20280524
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),C106NS-CF2636,2.505E+11,20250525,20280524
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),C145NB-CF922S,2.505E+11,20250525,20280524
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(金級),AFC1626CGR,2.502E+11,20250225,20280224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(金級),AFC21326CGR,2.502E+11,20250225,20280224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF2927G-A1,2.502E+11,20250425,20280424
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF2921-A1,2.502E+11,20250425,20280424
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF2924-A1,2.502E+11,20250425,20280424
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA6032-B4UB,2.502E+11,20250425,20280424
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF4068-DN,2.502E+11,20250425,20280424
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9561-B4PN,2.502E+11,20250225,20280224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9561-B4PND,2.502E+11,20250225,20280224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9561-B4KT,2.502E+11,20250225,20280224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9561-B4KTD,2.502E+11,20250225,20280224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6969,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6979,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF5165,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF2921,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF2927,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),CS4396,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(金級),CS4522A,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),CS4522N,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C5516N,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C108N-S41G,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3605-A1,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3267-A1SF,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3607-A1,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3151-A1SF,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3191-A1SF,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3246-A1,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3266-A1,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF4034,2.206E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C106NSADB-CF2636E,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF5135G-A1SF,2.204E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF5134G-A1SF,2.204E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,感應式水龍頭,AF54052,2.204E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,感應式水龍頭,AF54053,2.204E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4129,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF1580,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF510E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF505E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3188E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3103E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF580E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF580E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF567BE,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3132E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF590E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4330NE,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6217,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3199E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF509E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6227,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF277E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF518E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3555E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3577E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3557E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3519,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3566E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3515E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF536E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3129E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3532E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF6233,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF6228,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3113U,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3213U,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4188,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4187,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF1521,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3147PE,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3111E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3177U,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3215U,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF5161,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4115NE,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF4118NE,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3162E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4121E,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6216,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6213,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF6234,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3294,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3295,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3291,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6188,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF5301C,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF5303C,2.205E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF653N,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF50130,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),C4296,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF50313,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF50532,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF5023B,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA8731N-B4,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BF50548,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BF50547,2.205E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA7007AW,2.208E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA54039,2.208E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA7007,2.208E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA7007UB,2.208E+11,20220825,20250824
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3111E-A1,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3162E-A1,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4137-A1,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3129E-A1,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF4138-A1,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA8739N-B4D,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF837E,2.208E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF54066,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF54067,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF54068,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9538-B4,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3113-A1SF,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4115NE-A1,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4129-A1,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF1580-A1,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA8731N-B4D,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9512-B1D,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9540-B4,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF2637SE,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF2637FE,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,CF51017,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式沖水器,AF959CSA,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),CS5171,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),C50204P,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),CS218,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(金級),C5519L,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),AFC167,2.207E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3055UB-A1,2.207E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3057UB-A1,2.207E+11,20220725,20250724
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C41N-CF2638CNE,2.206E+11,20220625,20250624
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),CS130EJ,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一段式省水馬桶(普級),CS140EJ,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(普級),CS4394MUADB,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(普級),CS4396MUADB,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),CS1303ADB,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),CS1404ADB,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),AFC167ADB,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),AFC168ADB,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9561-B4,2.209E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9561-B4AW,2.209E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF2151-A2,2.209E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C148-CF2637FE,2.209E+11,20220925,20250924
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF580E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF567BE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3515E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3577E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3566E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3555E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF277E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF580E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3103E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF590E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3557E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3188E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3199E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4330NTE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF510E-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF4330NE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3557TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF590TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3103TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF567BTE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF567JE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF567JTE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF580TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3555TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3566TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3577TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,KF3515TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF580TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF510TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3199TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF3188TE-A1,2.209E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF920E-A1,2.21E+11,20221225,20251224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF1521-A1N,2.21E+11,20221225,20251224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF920TE-A1,2.21E+11,20221225,20251224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,一般水龍頭,LF6612-A1SF,2.21E+11,20221225,20251224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C4068MU,2.21E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C4837MU,2.21E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C8309MU,2.21E+11,20221025,20251024
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA1502-B4,2.21E+11,20221225,20251224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,蓮蓬頭(普級),BA9526TR,2.21E+11,20221225,20251224
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C4293JMU,2.211E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C2611MU,2.211E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),CS4566MU,2.211E+11,20221125,20251124
和成欣業股份有限公司,11469臺北市內湖區行善路398號1樓,兩段式省水馬桶(金級),C4588MU,2.211E+11,20221125,20251124
